time,ego_id,target_id,distance,relative_speed,camera,ultrasonic,angle,risk_score
1630,67,357,52.507,0.0,0.559,0,1.571,0.093
1630,67,361,51.638,0.0,0.564,0,-0.413,0.094
1630,67,384,70.768,0.0,0.485,0,-2.797,0.08
1630,67,429,77.87,0.0,0.461,0,-2.83,0.076
1630,67,602,44.992,0.0,0.597,0,-0.56,0.1
1630,67,94,76.31,0.0,0.466,0,1.646,0.076
1631,267,136,75.292,0.0,0.47,0,-1.955,0.077
1631,267,153,13.693,0.0,0.83,0,1.335,0.158
1631,267,183,37.505,0.0,0.64,0,-1.571,0.109
1631,267,185,30.004,0.0,0.69,0,-1.571,0.12
1631,267,206,22.503,0.0,0.748,0,-1.571,0.133
1631,267,220,15.002,0.0,0.816,0,-1.571,0.154
1631,267,234,7.501,0.0,0.899,0,-1.571,0.194
1631,267,266,71.047,0.0,0.484,0,-1.758,0.08
1631,267,275,7.501,0.0,0.899,0,1.571,0.194
1631,267,285,15.002,0.0,0.816,0,1.571,0.154
1631,267,298,22.503,0.0,0.748,0,1.571,0.133
1631,267,305,31.216,0.0,0.681,0,1.828,0.118
1631,267,309,33.908,0.0,0.663,0,2.043,0.114
1631,267,321,37.915,0.0,0.637,0,2.22,0.108
1631,267,442,76.291,0.0,0.466,0,2.689,0.076
1631,267,54,24.402,0.0,0.732,0,-1.439,0.129
1631,267,606,56.916,0.0,0.539,0,2.515,0.09
1631,267,703,37.065,0.0,0.643,0,2.02,0.11
1631,267,733,34.477,0.0,0.659,0,1.823,0.113
1631,267,734,33.336,0.0,0.667,0,1.604,0.115
1631,267,768,28.497,0.0,0.701,0,1.458,0.122
1631,267,795,21.06,0.0,0.76,0,1.418,0.137
1631,267,81,39.323,0.0,0.629,0,-1.489,0.107
1631,267,906,6.636,0.0,0.909,0,1.068,0.202
1631,267,909,3.618,0.0,0.949,1,-0.485,0.301
1631,267,912,9.73,0.0,0.873,0,-1.236,0.177
1631,267,913,16.994,0.0,0.797,0,-1.381,0.147
1632,523,169,78.693,0.0,0.459,0,-0.035,0.075
1632,523,272,35.727,0.423,0.651,0,1.481,0.116
1632,523,304,48.76,0.0,0.578,0,-0.123,0.097
1632,523,33,41.232,0.0,0.618,0,-0.067,0.105
1632,523,359,27.798,0.197,0.706,0,1.455,0.126
1632,523,375,12.82,0.0,0.839,0,1.319,0.162
1632,523,384,33.921,0.0,0.663,0,-0.177,0.114
1632,523,4,33.752,0.0,0.664,0,-0.082,0.114
1632,523,429,26.57,0.0,0.715,0,-0.227,0.125
1632,523,433,5.864,0.0,0.919,1,0.994,0.261
1632,523,465,4.436,0.0,0.938,1,-0.582,0.283
1632,523,482,19.335,0.0,0.775,0,-0.314,0.141
1632,523,487,11.475,0.0,0.853,0,-0.244,0.168
1632,523,489,18.841,0.0,0.78,0,-0.148,0.142
1632,523,490,12.419,0.0,0.843,0,-0.502,0.164
1632,523,500,6.701,0.0,0.909,0,-1.039,0.201
1632,523,547,7.501,0.0,0.899,0,1.571,0.194
1632,523,557,15.002,0.0,0.816,0,1.571,0.154
1632,523,574,22.503,0.0,0.748,0,1.571,0.133
1632,523,596,30.004,0.0,0.69,0,1.571,0.12
1632,523,605,37.505,0.0,0.64,0,1.571,0.109
1632,523,62,56.209,0.0,0.543,0,-0.049,0.09
1632,523,659,60.008,0.0,0.526,0,1.571,0.087
1632,523,699,75.01,0.0,0.471,0,1.571,0.077
1633,295,105,58.408,0.0,0.533,0,-0.055,0.088
1633,295,109,28.098,0.0,0.703,0,2.652,0.123
1633,295,123,9.73,0.0,0.873,0,-2.806,0.177
1633,295,15,30.004,0.0,0.69,0,0.0,0.12
1633,295,201,6.636,0.0,0.909,0,-0.503,0.202
1633,295,209,71.917,0.0,0.481,0,1.876,0.079
1633,295,215,57.784,0.0,0.536,0,1.954,0.089
1633,295,230,31.987,0.0,0.676,0,2.312,0.117
1633,295,239,3.618,0.0,0.949,1,-2.056,0.301
1633,295,254,31.567,0.0,0.679,0,-3.04,0.117
1633,295,271,39.036,0.0,0.631,0,-3.06,0.107
1633,295,274,37.859,0.0,0.638,0,2.178,0.109
1633,295,276,46.516,0.0,0.589,0,-3.073,0.099
1633,295,277,15.002,0.0,0.816,0,3.142,0.154
1633,295,282,7.501,0.0,0.899,0,3.142,0.194
1633,295,286,26.936,0.0,0.712,0,2.501,0.125
1633,295,300,68.983,0.0,0.491,0,-3.095,0.081
1633,295,322,7.501,0.0,0.899,0,0.0,0.194
1633,295,323,15.002,0.0,0.816,0,0.0,0.154
1633,295,357,77.298,0.0,0.463,0,1.897,0.076
1633,295,361,22.503,0.0,0.748,0,0.0,0.133
1633,295,423,73.392,0.0,0.476,0,-0.044,0.078
1633,295,437,60.008,0.0,0.526,0,0.0,0.087
1633,295,542,43.436,0.0,0.605,0,-0.074,0.102
1633,295,568,28.496,0.0,0.701,0,-0.113,0.122
1633,295,583,21.06,0.0,0.76,0,-0.153,0.137
1633,295,602,13.693,0.0,0.83,0,-0.236,0.158
1633,295,67,32.308,0.0,0.674,0,2.446,0.116
1633,295,73,76.765,0.0,0.465,0,0.202,0.076
1634,149,108,47.264,0.0,0.585,0,0.586,0.098
1634,149,111,68.575,0.0,0.493,0,0.959,0.081
1634,149,123,45.006,0.0,0.597,0,3.142,0.1
1634,149,142,15.002,0.0,0.816,0,0.0,0.154
1634,149,15,6.636,0.0,0.909,0,2.638,0.202
1634,149,201,30.004,0.0,0.69,0,3.142,0.12
1634,149,228,77.116,0.0,0.464,0,0.986,0.076
1634,149,230,63.362,0.0,0.513,0,2.705,0.085
1634,149,239,37.505,0.0,0.64,0,3.142,0.109
1634,149,254,67.221,0.0,0.498,0,3.142,0.082
1634,149,271,74.722,0.0,0.472,0,3.142,0.077
1634,149,295,35.96,0.0,0.65,0,3.052,0.111
1634,149,322,28.497,0.0,0.701,0,3.029,0.122
1634,149,361,13.693,0.0,0.83,0,2.906,0.158
1634,149,376,44.181,0.0,0.601,0,0.27,0.101
1634,149,415,3.618,0.0,0.949,1,1.085,0.301
1634,149,425,9.73,0.0,0.873,0,0.335,0.177
1634,149,430,16.994,0.0,0.797,0,0.189,0.147
1634,149,542,7.501,0.0,0.899,0,0.0,0.194
1634,149,568,7.501,0.0,0.899,0,3.142,0.194
1634,149,583,15.002,0.0,0.816,0,3.142,0.154
1634,149,73,43.566,0.0,0.605,0,0.442,0.102
1635,103,110,7.501,0.0,0.899,0,3.142,0.194
1635,103,124,79.55,0.0,0.456,0,-1.064,0.075
1635,103,135,15.002,0.0,0.816,0,0.0,0.154
1635,103,136,10.869,0.0,0.86,0,-0.299,0.171
1635,103,138,62.925,0.0,0.514,0,-2.752,0.085
1635,103,143,69.996,0.0,0.488,0,3.142,0.08
1635,103,147,19.876,0.0,0.77,0,-2.98,0.14
1635,103,159,27.306,0.0,0.709,0,-3.024,0.124
1635,103,166,22.503,0.0,0.748,0,0.0,0.133
1635,103,175,39.152,0.0,0.63,0,0.169,0.107
1635,103,177,41.087,0.0,0.619,0,0.35,0.105
1635,103,183,48.336,0.0,0.58,0,0.646,0.097
1635,103,185,53.19,0.0,0.556,0,0.759,0.093
1635,103,215,74.443,0.0,0.472,0,-2.469,0.077
1635,103,225,71.491,0.0,0.483,0,2.604,0.079
1635,103,234,70.591,0.0,0.486,0,0.992,0.08
1635,103,242,79.336,0.0,0.457,0,-2.395,0.075
1635,103,306,5.616,0.0,0.922,1,-2.535,0.264
1635,103,324,70.334,0.0,0.487,0,-2.632,0.08
1635,103,35,43.596,0.0,0.605,0,0.289,0.102
1635,103,365,64.367,0.0,0.509,0,-2.837,0.084
1635,103,41,4.309,0.0,0.939,1,-0.837,0.285
1635,103,60,37.505,0.0,0.64,0,3.142,0.109
1635,103,61,30.004,0.0,0.69,0,3.142,0.12
1635,103,63,18.172,0.0,0.786,0,-0.177,0.144
1635,103,64,7.501,0.0,0.899,0,0.0,0.194
1635,103,69,15.002,0.0,0.816,0,3.142,0.154
1635,103,70,12.531,0.0,0.842,0,-2.883,0.163
1635,103,77,74.248,0.0,0.473,0,2.472,0.078
1635,103,91,22.503,0.0,0.748,0,3.142,0.133
1635,103,94,67.186,0.0,0.498,0,-3.094,0.082
1636,244,103,33.046,0.0,0.669,0,3.045,0.115
1636,244,108,74.083,0.0,0.474,0,-1.494,0.078
1636,244,111,44.229,0.0,0.601,0,-1.442,0.101
1636,244,121,24.77,0.0,0.729,0,1.203,0.129
1636,244,135,18.172,0.0,0.786,0,2.965,0.144
1636,244,136,22.503,0.0,0.748,0,3.142,0.133
1636,244,166,10.869,0.0,0.86,0,2.843,0.171
1636,244,175,11.338,0.0,0.855,0,1.044,0.169
1636,244,177,18.217,0.0,0.785,0,1.252,0.144
1636,244,183,32.803,0.0,0.67,0,1.396,0.115
1636,244,185,40.211,0.0,0.624,0,1.429,0.106
1636,244,192,10.57,0.0,0.863,0,-0.57,0.173
1636,244,210,29.575,0.0,0.693,0,-1.265,0.12
1636,244,214,15.922,0.0,0.807,0,-0.978,0.151
1636,244,234,62.569,0.0,0.516,0,1.48,0.085
1636,244,240,58.885,0.0,0.531,0,-1.419,0.088
1636,244,266,7.501,0.0,0.899,0,3.142,0.194
1636,244,306,37.505,0.0,0.64,0,3.142,0.109
1636,244,330,67.509,0.0,0.497,0,3.142,0.082
1636,244,35,17.973,0.0,0.788,0,1.053,0.145
1636,244,41,30.004,0.0,0.69,0,3.142,0.12
1636,244,60,70.468,0.0,0.486,0,3.096,0.08
1636,244,600,29.415,0.0,0.694,0,-1.376,0.121
1636,244,624,22.104,0.0,0.751,0,-1.31,0.134
1636,244,63,15.002,0.0,0.816,0,3.142,0.154
1636,244,64,25.59,0.0,0.723,0,3.016,0.127
1636,244,660,14.983,0.0,0.817,0,-1.18,0.154
1636,244,906,76.145,0.0,0.467,0,1.454,0.077
1636,244,909,68.701,0.0,0.492,0,1.441,0.081
1637,64,103,7.501,0.0,0.899,0,3.142,0.194
1637,64,110,15.002,0.0,0.816,0,3.142,0.154
1637,64,112,72.694,0.0,0.478,0,2.7,0.079
1637,64,121,39.654,0.0,0.627,0,0.526,0.106
1637,64,135,7.501,0.0,0.899,0,0.0,0.194
1637,64,136,4.309,0.0,0.939,1,-0.837,0.285
1637,64,147,27.306,0.0,0.709,0,-3.024,0.124
1637,64,151,49.724,0.0,0.573,0,-3.077,0.096
1637,64,159,34.767,0.0,0.657,0,-3.049,0.113
1637,64,166,15.002,0.0,0.816,0,0.0,0.154
1637,64,174,69.225,0.0,0.491,0,3.046,0.081
1637,64,175,31.783,0.0,0.677,0,0.209,0.117
1637,64,177,34.139,0.0,0.661,0,0.426,0.113
1637,64,178,37.859,0.0,0.638,0,0.607,0.109
1637,64,179,76.363,0.0,0.466,0,-2.607,0.076
1637,64,192,35.427,0.0,0.653,0,-0.254,0.112
1637,64,193,74.804,0.0,0.471,0,2.742,0.077
1637,64,206,53.963,0.0,0.553,0,0.957,0.092
1637,64,209,72.828,0.0,0.478,0,-2.696,0.078
1637,64,212,67.651,0.0,0.496,0,2.901,0.082
1637,64,214,38.011,0.0,0.637,0,-0.446,0.108
1637,64,228,51.86,0.0,0.562,0,-0.848,0.094
1637,64,244,25.59,0.0,0.723,0,-0.125,0.127
1637,64,266,18.172,0.0,0.786,0,-0.177,0.144
1637,64,306,12.531,0.0,0.842,0,-2.883,0.163
1637,64,330,42.241,0.0,0.612,0,-3.066,0.103
1637,64,35,36.468,0.0,0.646,0,0.347,0.11
1637,64,357,73.934,0.0,0.474,0,-2.771,0.078
1637,64,41,5.616,0.0,0.922,1,-2.535,0.264
1637,64,567,69.414,0.0,0.49,0,-1.106,0.081
1637,64,60,45.006,0.0,0.597,0,3.142,0.1
1637,64,624,39.619,0.0,0.627,0,-0.669,0.106
1637,64,63,10.869,0.0,0.86,0,-0.299,0.171
1637,64,660,35.461,0.0,0.653,0,-0.502,0.112
1637,64,69,22.503,0.0,0.748,0,3.142,0.133
1637,64,70,19.876,0.0,0.77,0,-2.98,0.14
1637,64,75,60.009,0.0,0.526,0,3.142,0.087
1637,64,909,73.421,0.0,0.476,0,1.085,0.078
1637,64,91,30.004,0.0,0.69,0,3.142,0.12
1638,386,225,74.624,0.0,0.472,0,-0.938,0.077
1638,386,292,21.06,0.0,0.76,0,2.989,0.137
1638,386,312,46.648,0.0,0.588,0,-0.332,0.099
1638,386,316,30.004,0.0,0.69,0,0.0,0.12
1638,386,352,15.002,0.0,0.816,0,0.0,0.154
1638,386,366,31.853,0.0,0.677,0,0.101,0.117
1638,386,372,7.501,0.0,0.899,0,0.0,0.194
1638,386,385,75.085,0.053,0.47,0,-2.41,0.078
1638,386,434,7.501,0.0,0.899,0,3.142,0.194
1638,386,439,15.002,0.0,0.816,0,3.142,0.154
1638,386,442,75.578,0.0,0.469,0,0.042,0.077
1638,386,443,22.503,0.0,0.748,0,3.142,0.133
1638,386,457,58.663,0.675,0.532,0,-2.833,0.096
1638,386,488,30.004,0.0,0.69,0,3.142,0.12
1638,386,491,37.505,0.0,0.64,0,3.142,0.109
1638,386,508,45.006,0.0,0.597,0,3.142,0.1
1638,386,514,53.288,0.0,0.556,0,-2.992,0.093
1638,386,598,28.497,0.0,0.701,0,3.029,0.122
1638,386,601,13.693,0.0,0.83,0,2.906,0.158
1638,386,610,6.636,0.0,0.909,0,2.638,0.202
1638,386,616,3.618,0.0,0.949,1,1.085,0.301
1638,386,739,9.73,0.0,0.873,0,0.335,0.177
1638,386,77,69.348,0.0,0.49,0,-0.82,0.081
1638,386,802,16.994,0.0,0.797,0,0.189,0.147
1638,386,850,24.402,0.0,0.732,0,0.132,0.129
1639,136,103,10.869,0.0,0.86,0,2.843,0.171
1639,136,110,18.172,0.0,0.786,0,2.965,0.144
1639,136,112,76.689,0.0,0.465,0,2.678,0.076
1639,136,121,38.994,0.0,0.631,0,0.635,0.107
1639,136,124,72.108,0.0,0.48,0,-1.169,0.079
1639,136,135,5.616,0.0,0.922,1,0.606,0.264
1639,136,147,30.004,0.0,0.69,0,3.142,0.12
1639,136,150,73.851,0.0,0.474,0,2.905,0.078
1639,136,159,37.505,0.0,0.64,0,3.142,0.109
1639,136,166,12.531,0.0,0.842,0,0.258,0.163
1639,136,178,37.559,0.0,0.64,0,0.721,0.109
1639,136,179,77.332,0.0,0.463,0,-2.662,0.076
1639,136,188,75.959,0.0,0.467,0,2.809,0.077
1639,136,192,31.917,0.0,0.676,0,-0.18,0.117
1639,136,244,22.503,0.0,0.748,0,0.0,0.133
1639,136,248,72.828,0.0,0.478,0,-1.125,0.078
1639,136,266,15.002,0.0,0.816,0,0.0,0.154
1639,136,306,15.002,0.0,0.816,0,3.142,0.154
1639,136,324,78.239,0.0,0.46,0,-2.733,0.075
1639,136,365,73.576,0.0,0.475,0,-2.921,0.078
1639,136,41,7.501,0.0,0.899,0,3.142,0.194
1639,136,50,46.015,0.0,0.592,0,-0.911,0.099
1639,136,567,65.27,0.0,0.505,0,-1.124,0.083
1639,136,590,58.595,0.0,0.532,0,-1.069,0.088
1639,136,600,40.351,0.0,0.623,0,-0.797,0.106
1639,136,61,40.518,0.0,0.622,0,3.063,0.105
1639,136,624,35.378,0.0,0.653,0,-0.648,0.112
1639,136,63,7.501,0.0,0.899,0,0.0,0.194
1639,136,64,4.309,0.0,0.939,1,2.305,0.285
1639,136,660,31.424,0.0,0.68,0,-0.457,0.117
1639,136,69,25.59,0.0,0.723,0,3.016,0.127
1639,136,70,22.503,0.0,0.748,0,3.142,0.133
1639,136,87,55.486,0.0,0.546,0,3.084,0.091
1639,136,91,33.046,0.0,0.669,0,3.045,0.115
1639,136,94,77.497,0.0,0.462,0,3.142,0.076
1640,121,103,46.294,0.0,0.59,0,-2.697,0.099
1640,121,111,67.051,0.0,0.499,0,-1.619,0.082
1640,121,136,38.994,0.0,0.631,0,-2.507,0.107
1640,121,147,65.615,0.0,0.504,0,-2.782,0.083
1640,121,158,15.002,0.0,0.816,0,1.571,0.154
1640,121,166,27.725,0.0,0.706,0,-2.34,0.123
1640,121,175,13.693,0.0,0.83,0,-1.807,0.158
1640,121,177,6.636,0.0,0.909,0,-2.074,0.202
1640,121,178,3.618,0.0,0.949,1,2.656,0.301
1640,121,183,9.73,0.0,0.873,0,1.906,0.177
1640,121,185,16.994,0.0,0.797,0,1.76,0.147
1640,121,206,24.402,0.0,0.732,0,1.702,0.129
1640,121,210,51.319,0.0,0.565,0,-1.571,0.094
1640,121,214,36.317,0.0,0.647,0,-1.571,0.111
1640,121,220,31.853,0.0,0.677,0,1.671,0.117
1640,121,234,39.323,0.0,0.629,0,1.652,0.107
1640,121,244,24.77,0.0,0.729,0,-1.938,0.129
1640,121,266,28.343,0.0,0.702,0,-2.188,0.122
1640,121,285,61.779,0.0,0.519,0,1.623,0.086
1640,121,298,69.271,0.0,0.49,0,1.617,0.081
1640,121,330,79.83,0.0,0.455,0,-2.848,0.074
1640,121,35,7.501,0.0,0.899,0,-1.571,0.194
1640,121,54,22.503,0.0,0.748,0,1.571,0.133
1640,121,61,74.507,0.0,0.472,0,-2.871,0.077
1640,121,624,44.587,0.0,0.599,0,-1.643,0.101
1640,121,63,33.252,0.0,0.667,0,-2.373,0.115
1640,121,660,37.109,0.0,0.642,0,-1.657,0.109
1640,121,69,60.184,0.0,0.526,0,-2.804,0.087
1640,121,768,75.01,0.0,0.471,0,1.571,0.077
1640,121,795,67.509,0.0,0.497,0,1.571,0.082
1640,121,81,7.501,0.0,0.899,0,1.571,0.194
1640,121,912,37.505,0.0,0.64,0,1.571,0.109
1641,596,172,57.51,0.0,0.537,0,1.515,0.089
1641,596,180,41.695,0.316,0.615,0,-0.905,0.108
1641,596,190,71.587,0.0,0.482,0,-0.476,0.079
1641,596,197,27.589,0.012,0.707,0,1.455,0.124
1641,596,217,76.354,0.0,0.466,0,1.571,0.076
1641,596,252,20.034,0.076,0.769,0,1.41,0.14
1641,596,272,12.577,0.124,0.841,0,1.314,0.165
1641,596,278,79.503,0.0,0.456,0,-0.47,0.075
1641,596,300,66.472,0.0,0.501,0,-0.572,0.083
1641,596,359,5.426,0.185,0.925,1,0.94,0.269
1641,596,371,4.65,0.749,0.935,1,-0.812,0.288
1641,596,375,12.06,1.405,0.847,0,-1.302,0.182
1641,596,433,21.149,1.8,0.759,0,-1.419,0.158
1641,596,489,37.364,0.334,0.641,0,-1.07,0.113
1641,596,490,37.59,0.0,0.639,0,-1.277,0.109
1641,596,500,35.94,0.0,0.65,0,-1.476,0.111
1641,596,523,30.004,0.0,0.69,0,-1.571,0.12
1641,596,547,22.503,0.0,0.748,0,-1.571,0.133
1641,596,557,15.002,0.0,0.816,0,-1.571,0.154
1641,596,574,7.501,0.0,0.899,0,-1.571,0.194
1641,596,605,7.501,0.0,0.899,0,1.571,0.194
1641,596,631,15.002,0.0,0.816,0,1.571,0.154
1641,596,680,37.505,0.0,0.64,0,1.571,0.109
1641,596,82,59.993,0.0,0.526,0,1.567,0.087
1642,4,109,67.787,0.097,0.496,0,0.196,0.083
1642,4,134,15.126,0.095,0.815,0,0.0,0.154
1642,4,156,64.646,0.097,0.508,0,2.116,0.085
1642,4,169,45.132,0.097,0.596,0,0.0,0.101
1642,4,180,8.007,0.168,0.893,0,3.142,0.191
1642,4,190,30.13,0.097,0.689,0,0.0,0.121
1642,4,197,67.388,0.093,0.497,0,2.037,0.083
1642,4,230,73.573,0.097,0.475,0,0.326,0.079
1642,4,231,37.631,0.097,0.639,0,0.0,0.11
1642,4,252,60.699,0.064,0.523,0,2.094,0.087
1642,4,271,52.484,0.097,0.56,0,-0.061,0.094
1642,4,277,76.29,0.097,0.466,0,0.0,0.078
1642,4,278,37.521,0.097,0.64,0,-0.085,0.11
1642,4,300,22.61,0.097,0.747,0,-0.142,0.134
1642,4,304,15.222,0.097,0.814,0,-0.212,0.154
1642,4,33,7.605,0.081,0.898,0,0.0,0.194
1642,4,360,8.044,0.097,0.892,0,-0.409,0.19
1642,4,375,37.192,0.304,0.642,0,2.524,0.113
1642,4,384,3.202,0.097,0.954,1,-1.608,0.313
1642,4,429,8.266,0.097,0.89,0,-2.744,0.189
1642,4,465,30.496,1.194,0.686,0,3.032,0.133
1642,4,482,15.457,0.097,0.812,0,-2.933,0.153
1642,4,489,15.935,0.259,0.807,0,3.142,0.154
1642,4,490,22.849,0.097,0.745,0,-3.001,0.134
1642,4,500,30.26,0.097,0.688,0,-3.042,0.12
1642,4,523,33.626,0.097,0.665,0,3.059,0.115
1642,4,62,22.629,0.097,0.747,0,0.0,0.134
1643,69,103,15.002,0.0,0.816,0,0.0,0.154
1643,69,110,7.501,0.0,0.899,0,0.0,0.194
1643,69,121,60.184,0.0,0.526,0,0.337,0.087
1643,69,132,49.227,0.0,0.575,0,2.642,0.096
1643,69,136,25.59,0.0,0.723,0,-0.125,0.127
1643,69,137,77.497,0.0,0.462,0,3.142,0.076
1643,69,138,49.378,0.0,0.574,0,-2.636,0.096
1643,69,147,5.616,0.0,0.922,1,-2.535,0.264
1643,69,158,66.669,0.0,0.5,0,0.551,0.082
1643,69,159,12.531,0.0,0.842,0,-2.883,0.163
1643,69,174,46.874,0.0,0.587,0,3.0,0.099
1643,69,178,57.784,0.0,0.536,0,0.383,0.089
1643,69,185,64.902,0.0,0.507,0,0.599,0.084
1643,69,193,54.778,0.0,0.549,0,2.581,0.091
1643,69,234,79.788,0.0,0.455,0,0.834,0.074
1643,69,242,69.085,0.0,0.491,0,-2.246,0.081
1643,69,253,69.404,0.0,0.49,0,2.303,0.081
1643,69,306,10.869,0.0,0.86,0,-0.299,0.171
1643,69,314,62.451,0.0,0.516,0,-2.408,0.085
1643,69,330,19.876,0.0,0.77,0,-2.98,0.14
1643,69,35,58.135,0.0,0.534,0,0.215,0.089
1643,69,357,53.584,0.0,0.554,0,-2.618,0.092
1643,69,41,18.172,0.0,0.786,0,-0.177,0.144
1643,69,467,68.841,0.0,0.492,0,2.249,0.081
1643,69,60,22.503,0.0,0.748,0,3.142,0.133
1643,69,61,15.002,0.0,0.816,0,3.142,0.154
1643,69,63,33.046,0.0,0.669,0,-0.097,0.115
1643,69,64,22.503,0.0,0.748,0,0.0,0.133
1643,69,70,4.309,0.0,0.939,1,-0.837,0.285
1643,69,75,37.505,0.0,0.64,0,3.142,0.109
1643,69,77,63.177,0.0,0.513,0,2.324,0.085
1643,69,86,61.619,0.0,0.52,0,-0.398,0.086
1643,69,87,30.004,0.0,0.69,0,3.142,0.12
1643,69,91,7.501,0.0,0.899,0,3.142,0.194
1643,69,913,75.614,0.0,0.469,0,0.721,0.077
1644,324,103,70.334,0.0,0.487,0,0.509,0.08
1644,324,109,52.507,0.0,0.559,0,-1.571,0.093
1644,324,125,33.778,0.0,0.664,0,1.972,0.114
1644,324,136,78.239,0.0,0.46,0,0.409,0.075
1644,324,137,46.287,0.0,0.59,0,2.307,0.099
1644,324,138,10.87,0.0,0.86,0,1.272,0.171
1644,324,143,35.35,0.0,0.653,0,1.816,0.112
1644,324,179,5.615,0.0,0.922,1,-0.964,0.264
1644,324,186,18.173,0.0,0.786,0,1.394,0.144
1644,324,198,37.877,0.0,0.638,0,2.009,0.109
1644,324,209,4.31,0.0,0.939,1,0.734,0.285
1644,324,215,12.531,0.0,0.842,0,-1.313,0.163
1644,324,231,71.767,0.0,0.482,0,-1.985,0.079
1644,324,242,19.876,0.0,0.77,0,-1.409,0.14
1644,324,249,37.505,0.0,0.64,0,-1.571,0.109
1644,324,269,27.306,0.0,0.709,0,-1.453,0.124
1644,324,274,34.766,0.0,0.657,0,-1.479,0.113
1644,324,301,22.503,0.0,0.748,0,-1.571,0.133
1644,324,303,15.002,0.0,0.816,0,-1.571,0.154
1644,324,306,64.747,0.0,0.507,0,0.501,0.084
1644,324,314,7.501,0.0,0.899,0,-1.571,0.194
1644,324,322,73.221,0.0,0.477,0,-1.114,0.078
1644,324,330,41.041,0.0,0.619,0,0.86,0.105
1644,324,357,7.501,0.0,0.899,0,1.571,0.194
1644,324,365,15.002,0.0,0.816,0,1.571,0.154
1644,324,534,67.154,0.0,0.498,0,-1.779,0.082
1644,324,602,78.749,0.0,0.458,0,-1.066,0.075
1644,324,67,45.006,0.0,0.597,0,-1.571,0.1
1644,324,75,35.427,0.0,0.653,0,1.317,0.112
1645,274,109,18.173,0.0,0.786,0,-1.748,0.144
1645,274,123,36.469,0.0,0.646,0,-1.223,0.11
1645,274,125,67.725,0.0,0.496,0,1.815,0.082
1645,274,137,76.97,0.0,0.464,0,2.033,0.076
1645,274,147,76.204,0.0,0.467,0,1.04,0.076
1645,274,15,60.249,0.0,0.525,0,-0.542,0.087
1645,274,169,39.619,0.0,0.627,0,-2.239,0.106
1645,274,174,75.578,0.0,0.469,0,1.613,0.077
1645,274,198,71.558,0.0,0.482,0,1.844,0.079
1645,274,201,43.903,0.0,0.603,0,-0.896,0.102
1645,274,209,37.505,0.0,0.64,0,1.571,0.109
1645,274,215,22.503,0.0,0.748,0,1.571,0.133
1645,274,230,7.501,0.0,0.899,0,-1.571,0.194
1645,274,242,15.002,0.0,0.816,0,1.571,0.154
1645,274,249,4.31,0.0,0.939,1,-2.408,0.285
1645,274,254,35.664,0.0,0.651,0,-1.849,0.111
1645,274,269,7.501,0.0,0.899,0,1.571,0.194
1645,274,277,31.784,0.0,0.677,0,-1.362,0.117
1645,274,283,52.539,0.0,0.559,0,-2.43,0.093
1645,274,286,15.002,0.0,0.816,0,-1.571,0.154
1645,274,293,5.615,0.0,0.922,1,2.177,0.264
1645,274,300,58.427,0.0,0.533,0,-2.514,0.088
1645,274,301,12.531,0.0,0.842,0,1.829,0.163
1645,274,303,19.876,0.0,0.77,0,1.733,0.14
1645,274,304,64.65,0.0,0.508,0,-2.583,0.084
1645,274,314,27.306,0.0,0.709,0,1.688,0.124
1645,274,324,34.766,0.0,0.657,0,1.663,0.113
1645,274,361,53.963,0.0,0.553,0,-0.614,0.092
1645,274,568,60.562,0.0,0.524,0,-0.602,0.087
1645,274,583,54.545,0.0,0.55,0,-0.68,0.092
1645,274,67,10.869,0.0,0.86,0,-1.87,0.171
1645,274,91,77.61,0.0,0.462,0,1.093,0.076
1645,274,94,66.309,0.0,0.501,0,1.705,0.083
1646,321,153,31.112,0.0,0.682,0,-0.573,0.118
1646,321,158,67.176,0.0,0.498,0,-1.171,0.082
1646,321,185,64.417,0.0,0.509,0,-1.207,0.084
1646,321,267,37.915,0.0,0.637,0,-0.921,0.108
1646,321,275,32.263,0.0,0.674,0,-0.78,0.116
1646,321,285,27.51,0.0,0.708,0,-0.585,0.124
1646,321,298,24.191,0.0,0.734,0,-0.323,0.13
1646,321,302,22.433,0.0,0.748,0,-0.015,0.134
1646,321,305,15.002,0.0,0.816,0,0.0,0.154
1646,321,309,7.501,0.0,0.899,0,0.0,0.194
1646,321,334,75.034,0.0,0.47,0,-2.965,0.077
1646,321,345,7.501,0.0,0.899,0,3.142,0.194
1646,321,346,15.002,0.0,0.816,0,3.142,0.154
1646,321,370,37.505,0.0,0.64,0,3.142,0.109
1646,321,427,53.257,0.0,0.556,0,3.081,0.093
1646,321,493,38.292,0.0,0.635,0,3.058,0.108
1646,321,54,60.336,0.0,0.525,0,-1.123,0.087
1646,321,606,23.376,0.0,0.74,0,3.004,0.132
1646,321,627,15.979,0.0,0.807,0,2.94,0.15
1646,321,643,8.76,0.0,0.884,0,2.768,0.184
1646,321,683,3.266,0.0,0.953,1,1.772,0.31
1646,321,703,7.559,0.0,0.898,0,0.437,0.193
1646,321,733,14.701,0.0,0.819,0,0.219,0.155
1646,321,906,35.74,0.0,0.651,0,-0.751,0.111
1646,321,912,47.264,0.0,0.585,0,-0.985,0.098
1647,357,116,62.807,0.0,0.515,0,2.757,0.085
1647,357,126,18.173,0.0,0.786,0,1.394,0.144
